t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2008-01-24 00:00:00.0,CYYXE,2010-12-18 00:00:00.0,135.0,P,CBOE,A,19.55,18.95,19.9,19.9,19.8,19.25,0.23425,0.23425,-0.423514,0.008467,-0.004333,0.847619,-1.464317,31,37,134.99,,
2008-01-24 00:00:00.0,CYYXZ,2010-12-18 00:00:00.0,130.0,P,CBOE,A,17.5,16.9,17.8,17.8,17.5,17.2,0.240991,0.240991,-0.382986,0.007911,-0.004799,0.825653,-1.362278,16,12,134.99,,
2008-01-25 00:00:00.0,CYYXE,2010-12-18 00:00:00.0,135.0,P,CBOE,A,20.55,19.9,18.75,18.75,18.75,20.224998,0.238906,0.238906,-0.436628,0.0086,-0.004142,0.84111,-1.462464,10,53,134.99,,
2008-01-25 00:00:00.0,CYYXZ,2010-12-18 00:00:00.0,130.0,P,CBOE,A,18.1,17.65,16.9,18.1,16.9,17.875,0.242868,0.242868,-0.396197,0.008147,-0.004549,0.819911,-1.364829,112,28,134.99,,
2008-01-28 00:00:00.0,CYYXE,2010-12-18 00:00:00.0,135.0,P,CBOE,A,19.3,18.85,20.0,20.0,20.0,19.075,0.235881,0.235881,-0.419761,0.008439,-0.004282,0.844529,-1.435288,10,63,134.99,,
2008-01-28 00:00:00.0,CYYXZ,2010-12-18 00:00:00.0,130.0,P,CBOE,A,17.2,16.8,18.1,18.1,18.1,17.0,0.242096,0.242096,-0.379472,0.007889,-0.00473,0.822614,-1.335216,2,140,134.99,,
2008-01-29 00:00:00.0,CYYXE,2010-12-18 00:00:00.0,135.0,P,CBOE,A,18.9,18.45,18.7,18.7,18.7,18.675,0.235682,0.235682,-0.413615,0.008397,-0.004267,0.844058,-1.411954,2,73,134.99,,
2008-01-29 00:00:00.0,CYYXZ,2010-12-18 00:00:00.0,130.0,P,CBOE,A,16.8,16.4,,,,16.599998,0.241477,0.241477,-0.373553,0.007847,-0.004689,0.821541,-1.313154,0,140,134.99,,
2008-01-30 00:00:00.0,CYYXE,2010-12-18 00:00:00.0,135.0,P,CBOE,A,19.3,18.6,18.7,18.85,18.7,18.95,0.234669,0.234669,-0.421869,0.008579,-0.004101,0.843411,-1.415354,12,75,134.99,,
2008-01-30 00:00:00.0,CYYXZ,2010-12-18 00:00:00.0,130.0,P,CBOE,A,17.2,16.55,16.75,16.75,16.75,16.875,0.240889,0.240889,-0.381043,0.008011,-0.004563,0.820541,-1.318806,2,140,134.99,,
