t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2008-09-02 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,17.5,17.25,18.85,18.85,17.15,17.375,0.224208,0.224208,0.586999,0.009504,-0.014888,0.727398,1.257722,101,8364,134.99,,
2008-09-03 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,14.95,14.7,,,,14.825,0.21787,0.21787,0.538699,0.009968,-0.014445,0.73931,1.188569,0,4814,134.99,,
2008-09-03 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,17.3,17.1,17.2,17.35,16.84,17.2,0.223044,0.223044,0.585348,0.009576,-0.014824,0.727367,1.254749,51,8364,134.99,,
2008-09-04 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.9,12.65,13.6,13.6,12.85,12.775,0.217841,0.217841,0.498868,0.01035,-0.013706,0.722932,1.080885,11,4813,134.99,,
2008-09-04 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,15.1,14.85,16.55,16.55,15.0,14.975,0.223082,0.223082,0.547048,0.010053,-0.014207,0.716592,1.149404,123,8264,134.99,,
2008-09-05 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,13.15,12.9,12.1,12.65,12.1,13.025,0.219527,0.219527,0.502331,0.010247,-0.013785,0.726687,1.081552,756,4816,134.99,,
2008-09-05 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,15.4,15.1,14.68,14.85,14.68,15.25,0.224918,0.224918,0.550198,0.009941,-0.014276,0.715938,1.152605,306,8255,134.99,,
2008-09-08 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,14.3,14.05,14.55,14.55,14.1,14.175,0.218605,0.218605,0.52554,0.010072,-0.014132,0.723911,1.141503,5,5572,134.99,,
2008-09-08 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,16.65,16.35,17.25,17.25,15.9,16.5,0.224045,0.224045,0.572787,0.009715,-0.014566,0.715051,1.210622,28,8348,134.99,,
2008-09-09 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.4,12.15,12.7,12.7,12.5,12.275,0.220179,0.220179,0.485946,0.010351,-0.013395,0.698182,1.030302,2,5567,134.99,,
2008-09-09 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,14.55,14.35,,,,14.450001,0.226168,0.226168,0.534494,0.010084,-0.013968,0.716399,1.105285,0,8355,134.99,,
2008-09-10 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.45,12.25,12.5,12.5,12.0,12.35,0.21592,0.21592,0.491807,0.010504,-0.013504,0.702035,1.053012,21,5569,134.99,,
2008-09-10 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,14.65,14.45,14.7,14.7,14.2,14.549999,0.221668,0.221668,0.540881,0.010208,-0.014059,0.715691,1.129222,26,8355,134.99,,
2008-09-11 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,13.45,13.15,11.6,11.6,11.6,13.299999,0.218518,0.218518,0.508575,0.010241,-0.013798,0.72438,1.093377,10,5590,134.99,,
2008-09-11 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,15.75,15.4,13.7,14.0,13.6,15.575,0.224143,0.224143,0.556685,0.009912,-0.014283,0.714573,1.163494,18,8365,134.99,,
2008-09-12 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,13.85,13.6,,,,13.725,0.220363,0.220363,0.515462,0.010108,-0.013998,0.72282,1.106571,0,5590,134.99,,
2008-09-12 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,16.15,15.9,,,,16.025,0.226046,0.226046,0.562992,0.009768,-0.014465,0.71331,1.174902,0,8383,134.99,,
2008-09-15 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,10.7,10.3,11.8,11.8,10.9,10.5,0.217084,0.217084,0.449265,0.010743,-0.01262,0.68627,0.939153,29,5590,134.99,,
2008-09-15 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,12.75,12.25,14.0,14.3,13.1,12.5,0.22261,0.22261,0.499299,0.010588,-0.013276,0.696177,1.012781,74,8383,134.99,,
2008-09-16 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.0,11.4,9.45,10.6,9.45,11.7,0.22086,0.22086,0.473548,0.010438,-0.01323,0.696144,0.990942,103,5613,134.99,,
2008-09-16 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,13.95,13.5,11.55,12.0,11.16,13.725,0.225428,0.225428,0.521761,0.010265,-0.013776,0.693173,1.06338,26,8436,134.99,,
2008-09-17 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,9.85,9.35,10.75,10.95,9.64,9.6,0.228581,0.228581,0.418886,0.010421,-0.012203,0.660049,0.834615,164,5645,134.99,,
2008-09-17 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,11.65,11.2,11.6,11.9,11.24,11.424999,0.233992,0.233992,0.467088,0.010387,-0.012902,0.665091,0.90453,10,8444,134.99,,
2008-09-18 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,11.6,10.85,,,,11.225,0.232632,0.232632,0.453504,0.010107,-0.012951,0.690058,0.90896,0,5108,134.99,,
2008-09-18 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,13.5,12.85,12.25,12.25,11.0,13.175,0.237649,0.237649,0.500477,0.009998,-0.013534,0.690503,0.973319,33,8189,134.99,,
2008-09-19 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,14.35,12.05,14.5,14.5,13.7,13.200001,0.227427,0.227427,0.499526,0.010009,-0.013861,0.719945,1.037487,20,5108,134.99,,
2008-09-19 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,18.3,14.35,17.0,17.0,14.45,16.325,0.245789,0.245789,0.5521,0.009228,-0.014891,0.708546,1.087676,70,8185,134.99,,
2008-09-22 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.65,12.2,,,,12.424999,0.236795,0.236795,0.477081,0.00985,-0.013731,0.687346,0.958081,0,5108,134.99,,
2008-09-22 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,14.75,14.2,16.1,16.1,15.1,14.475,0.242122,0.242122,0.523005,0.009674,-0.014276,0.687404,1.019397,5,8185,134.99,,
2008-09-23 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,11.7,11.25,12.2,12.2,11.65,11.475,0.238509,0.238509,0.457181,0.009954,-0.013581,0.686568,0.908869,6,5093,134.99,,
2008-09-23 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,13.7,13.25,14.5,14.75,13.45,13.475,0.244485,0.244485,0.503558,0.009792,-0.014209,0.684899,0.972531,111,8186,134.99,,
2008-09-24 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,11.9,11.55,,,,11.725,0.236921,0.236921,0.464502,0.009988,-0.013858,0.686754,0.928824,0,5090,134.99,,
2008-09-24 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,13.9,13.55,13.5,13.8,13.5,13.725,0.242481,0.242481,0.510649,0.009815,-0.014461,0.68443,0.994534,165,8189,134.99,,
2008-09-25 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.45,12.0,12.5,12.55,12.2,12.225,0.232346,0.232346,0.477952,0.010048,-0.01396,0.687612,0.969791,7,5084,134.99,,
2008-09-25 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,14.45,14.1,,,,14.275,0.237608,0.237608,0.52442,0.00985,-0.014523,0.685218,1.036478,0,8209,134.99,,
