t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2006-03-22 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.3,9.1,9.5,9.5,9.5,9.200001,0.176931,0.176931,-0.370387,0.01429,-0.002513,0.737257,-0.726181,6,821,126.58,,
2006-03-23 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.7,7.4,,,,7.55,0.182062,0.182062,-0.307446,0.012082,-0.002648,0.700769,-0.664163,0,1579,126.58,,
2006-03-23 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.4,9.0,9.5,9.5,9.5,9.2,0.176421,0.176421,-0.37403,0.014604,-0.002462,0.733383,-0.720811,4,827,126.58,,
2006-03-24 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.7,7.4,,,,7.55,0.182658,0.182658,-0.306394,0.012006,-0.002663,0.700414,-0.663231,0,1579,126.58,,
2006-03-24 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.4,9.1,9.3,9.3,9.3,9.25,0.177775,0.177775,-0.372434,0.014406,-0.002494,0.733732,-0.721774,1,827,126.58,,
2006-03-27 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.7,7.4,,,,7.55,0.18225,0.18225,-0.30823,0.012146,-0.002639,0.698959,-0.660256,0,1579,126.58,,
2006-03-27 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.4,9.1,,,,9.25,0.177218,0.177218,-0.375236,0.014631,-0.002473,0.731586,-0.717972,0,827,126.58,,
2006-03-28 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.9,7.6,7.5,7.5,7.5,7.75,0.181598,0.181598,-0.317895,0.012564,-0.002605,0.700367,-0.667536,15,1579,126.58,,
2006-03-28 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.7,9.4,9.2,9.2,9.2,9.549999,0.177144,0.177144,-0.387167,0.015102,-0.002454,0.732989,-0.71808,10,827,126.58,,
2006-03-29 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.5,7.2,7.3,7.3,7.3,7.35,0.179084,0.179084,-0.30722,0.012366,-0.002578,0.697078,-0.654006,544,1594,126.58,,
2006-03-29 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.2,9.0,9.0,9.0,9.0,9.1,0.174868,0.174868,-0.375511,0.014864,-0.002436,0.73086,-0.714109,11,837,126.58,,
2006-03-30 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.6,7.3,7.4,7.4,7.4,7.45,0.179832,0.179832,-0.310099,0.012433,-0.002581,0.69738,-0.655688,130,2138,126.58,,
2006-03-30 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.3,9.1,9.3,9.3,9.3,9.200001,0.175353,0.175353,-0.378816,0.014979,-0.002434,0.730667,-0.713323,7,846,126.58,,
2006-03-31 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.7,7.4,,,,7.55,0.182124,0.182124,-0.309993,0.012286,-0.002612,0.696771,-0.655689,0,2268,126.58,,
2006-03-31 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.4,9.2,9.34,9.34,9.34,9.299999,0.177617,0.177617,-0.377872,0.014778,-0.002465,0.729782,-0.713008,32,853,126.58,,
2006-04-03 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.6,7.3,,,,7.45,0.180643,0.180643,-0.3104,0.012476,-0.00256,0.69413,-0.649533,0,2268,126.58,,
2006-04-03 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.3,9.1,8.9,9.1,8.9,9.200001,0.176126,0.176126,-0.379439,0.015066,-0.002418,0.728248,-0.703951,25,880,126.58,,
2006-04-04 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.3,7.0,7.1,7.1,7.1,7.15,0.179965,0.179965,-0.299964,0.012152,-0.002566,0.691375,-0.637827,10,2268,126.58,,
2006-04-04 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,8.9,8.7,9.3,9.3,8.9,8.799999,0.174913,0.174913,-0.367041,0.014717,-0.002401,0.725886,-0.697138,12,905,126.58,,
2006-04-05 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.0,6.8,,,,6.9,0.178613,0.178613,-0.293585,0.012068,-0.002524,0.68776,-0.626071,0,2278,126.58,,
2006-04-05 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,8.7,8.5,8.8,8.8,8.8,8.6,0.174764,0.174764,-0.360127,0.014502,-0.002387,0.72516,-0.688906,21,914,126.58,,
2006-04-06 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.0,6.8,7.1,7.1,7.1,6.9,0.177754,0.177754,-0.295152,0.012183,-0.002516,0.688127,-0.627078,2,2278,126.58,,
2006-04-06 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,8.7,8.4,8.6,8.8,8.6,8.549999,0.173102,0.173102,-0.362369,0.01475,-0.002359,0.724313,-0.688396,52,915,126.58,,
2006-04-07 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.4,7.2,,,,7.3,0.177782,0.177782,-0.31173,0.012817,-0.002489,0.691085,-0.642701,0,2280,126.58,,
2006-04-07 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.2,8.9,8.7,8.9,8.7,9.049999,0.17321,0.17321,-0.382709,0.015566,-0.002346,0.726565,-0.691923,707,944,126.58,,
2006-04-10 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.4,7.2,7.2,7.2,7.09,7.3,0.178794,0.178794,-0.309608,0.012646,-0.002528,0.690829,-0.64106,21,2280,126.58,,
2006-04-10 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.1,8.9,9.0,9.0,9.0,9.0,0.173675,0.173675,-0.379721,0.015398,-0.002372,0.725314,-0.692668,2,1327,126.58,,
2006-04-11 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.8,7.6,,,,7.7,0.179662,0.179662,-0.324247,0.013154,-0.002545,0.696424,-0.654677,0,2300,126.58,,
2006-04-11 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.7,9.4,9.5,9.5,9.5,9.549999,0.175487,0.175487,-0.396355,0.015831,-0.002377,0.726897,-0.696648,28,1329,126.58,,
2006-04-12 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.7,7.5,,,,7.6,0.180077,0.180077,-0.320631,0.013051,-0.002528,0.69289,-0.64763,0,2300,126.58,,
2006-04-12 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.5,9.3,,,,9.4,0.175471,0.175471,-0.392353,0.015787,-0.002356,0.725055,-0.689128,0,1357,126.58,,
2006-04-13 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.7,7.5,7.8,7.8,7.8,7.6,0.17905,0.17905,-0.322797,0.013215,-0.002515,0.694311,-0.647969,39,2300,126.58,,
2006-04-13 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.5,9.3,9.2,9.2,9.2,9.4,0.1743,0.1743,-0.395362,0.016011,-0.002331,0.724809,-0.688071,3,1357,126.58,,
2006-04-17 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.9,7.7,,,,7.8,0.18185,0.18185,-0.324399,0.013006,-0.002599,0.694912,-0.654206,0,2321,126.58,,
2006-04-17 00:00:00.0,CYYXZ,2008-12-20 00:00:00.0,130.0,P,CBOE,A,9.7,9.4,9.4,9.8,9.4,9.549999,0.176233,0.176233,-0.395961,0.015804,-0.002394,0.724552,-0.692096,18,1357,126.58,,
2006-04-18 00:00:00.0,CYYXU,2008-12-20 00:00:00.0,125.0,P,CBOE,A,7.1,7.0,,,,7.05,0.180782,0.180782,-0.297641,0.012143,-0.002571,0.684582,-0.623044,0,2321,126.58,,
