t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,volume,openinterest,start_date_forward_price,option_id,comment
2022-01-24 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,69.5,64.06,63.5,68.29,54.64,66.78,78,187,440.29,118459007,
2022-01-24 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,66.5,59.0,55.5,57.61,53.24,62.75,15,179,440.29,118459009,
2022-01-25 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,62.5,58.0,61.69,65.5,61.0,60.25,467,229,440.29,118459007,
2022-01-25 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,60.0,57.5,57.16,61.0,57.0,58.75,9,190,440.29,118459009,
2022-01-26 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,63.5,58.5,67.5,68.5,61.5,61.0,51,693,440.29,118459007,
2022-01-26 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,61.0,57.0,63.0,64.5,61.2,59.0,678,199,440.29,118459009,
2022-01-27 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,66.5,60.0,65.5,67.0,59.87,63.25,10,730,440.29,118459007,
2022-01-27 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,63.0,56.5,65.5,65.5,58.0,59.75,243,875,440.29,118459009,
2022-01-28 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,66.5,60.0,61.71,64.81,61.71,63.25,2788,736,440.29,118459007,
2022-01-28 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,68.69,62.0,57.95,62.9,57.95,65.345,9,1118,440.29,118459009,
2022-01-31 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,72.0,67.0,66.5,70.87,66.5,69.5,59,3490,440.29,118459007,
2022-01-31 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,69.5,65.0,62.99,71.4,62.99,67.25,32,1124,440.29,118459009,
2022-02-01 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,74.5,69.5,,,,72.0,0,3519,440.29,118459007,
2022-02-01 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,70.0,68.0,69.5,70.0,66.9,69.0,48,1151,440.29,118459009,
2022-02-02 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,75.0,71.5,74.0,75.51,74.0,73.25,84,3519,440.29,118459007,
2022-02-02 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,72.0,68.5,70.35,71.75,70.0,70.25,5,1116,440.29,118459009,
2022-02-03 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,73.0,68.0,70.17,73.99,67.52,70.5,9,3443,440.29,118459007,
2022-02-03 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,70.0,66.5,67.67,68.95,67.0,68.25,4,1114,440.29,118459009,
2022-02-04 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,73.0,68.0,71.0,71.19,70.0,70.5,13,3446,440.29,118459007,
2022-02-04 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,70.0,66.1,67.0,68.29,63.5,68.05,11,1115,440.29,118459009,
2022-02-07 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,71.0,67.5,,,,69.25,0,3452,440.29,118459007,
2022-02-07 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,68.0,67.0,68.81,68.81,68.0,67.5,2,1107,440.29,118459009,
2022-02-08 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,71.5,68.5,71.5,71.5,71.5,70.0,1,3452,440.29,118459007,
2022-02-08 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,71.49,67.7,68.5,70.0,67.5,69.595,28,1109,440.29,118459009,
2022-02-09 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,77.0,74.0,71.69,75.05,71.69,75.5,2,3451,440.29,118459007,
2022-02-09 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,74.0,71.3,,,,72.65,0,1135,440.29,118459009,
2022-02-10 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,75.0,70.0,,,,72.5,0,3449,440.29,118459007,
2022-02-10 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,72.0,67.7,69.44,69.44,68.22,69.85,6,1135,440.29,118459009,
2022-02-11 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,69.5,66.0,70.0,70.5,66.0,67.75,16,3449,440.29,118459007,
2022-02-11 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,67.0,62.0,70.0,70.0,64.5,64.5,4,1139,440.29,118459009,
2022-02-14 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,67.5,63.9,67.0,67.0,64.98,65.7,8,3463,440.29,118459007,
2022-02-14 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,65.0,62.8,61.84,64.0,61.55,63.9,304,1142,440.29,118459009,
2022-02-15 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,70.9,66.0,68.5,70.5,68.5,68.45,9,3467,440.29,118459007,
2022-02-15 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,68.0,65.0,66.67,66.82,65.1,66.5,5,1441,440.29,118459009,
2022-02-16 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,71.0,66.0,66.75,69.49,66.75,68.5,32,3475,440.29,118459007,
2022-02-16 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,68.0,65.5,64.25,67.99,63.0,66.75,109,1443,440.29,118459009,
2022-02-17 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,65.5,61.0,66.0,68.0,63.4,63.25,39,3487,440.29,118459007,
2022-02-17 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,63.0,60.0,63.0,63.0,59.9,61.5,5,1550,440.29,118459009,
2022-02-18 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,63.5,60.0,62.34,64.0,61.75,61.75,105,3526,440.29,118459007,
2022-02-18 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,61.0,57.5,59.0,59.0,58.5,59.25,2,1553,440.29,118459009,
2022-02-22 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,61.5,57.0,60.0,61.25,57.0,59.25,16,3629,440.29,118459007,
2022-02-22 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,59.5,56.2,58.5,58.99,54.5,57.85,26,1555,440.29,118459009,
2022-02-23 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,60.0,53.0,57.5,58.0,54.15,56.5,16,3637,440.29,118459007,
2022-02-23 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,59.0,51.0,55.0,55.0,52.0,55.0,5,1577,440.29,118459009,
2022-02-24 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,61.0,51.0,49.0,57.0,48.0,56.0,16,3630,440.29,118459007,
2022-02-24 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,58.5,50.0,48.0,49.0,46.35,54.25,15,1581,440.29,118459009,
2022-02-25 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,65.5,61.0,58.7,64.5,58.7,63.25,184,3637,440.29,118459007,
2022-02-25 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,63.0,60.0,57.97,61.0,57.97,61.5,17,1596,440.29,118459009,
2022-02-28 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,64.0,59.0,61.5,63.5,59.0,61.5,285,3819,440.29,118459007,
2022-02-28 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,59.03,58.0,56.0,59.7,56.0,58.515,18,1613,440.29,118459009,
2022-03-01 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,60.0,56.0,61.44,61.44,57.0,58.0,46,4097,440.29,118459007,
2022-03-01 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,57.5,53.0,54.0,54.0,53.56,55.25,5,1617,440.29,118459009,
2022-03-02 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,66.0,63.5,60.11,64.53,60.11,64.75,13,4137,440.29,118459007,
2022-03-02 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,62.5,57.5,59.8,61.51,59.8,60.0,164,1613,440.29,118459009,
2022-03-03 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,66.0,61.0,66.0,66.0,62.74,63.5,13,4134,440.29,118459007,
2022-03-03 00:00:00.0,SPY   241220C00445000,2024-12-20 00:00:00.0,445.0,C,CBOE,A,64.5,56.0,,,,60.25,0,1776,440.29,118459009,
2022-03-04 00:00:00.0,SPY   241220C00440000,2024-12-20 00:00:00.0,440.0,C,CBOE,A,66.0,56.19,60.73,60.73,60.73,61.095,1,4144,440.29,118459007,
