t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,volume,openinterest,start_date_forward_price,option_id,comment
2014-01-24 00:00:00.0,SPY   161216P00178000,2016-12-16 00:00:00.0,178.0,P,CBOE,A,24.74,23.87,,,,24.305,0,50,178.6,99935231,
2014-01-24 00:00:00.0,SPY   161216P00179000,2016-12-16 00:00:00.0,179.0,P,CBOE,A,25.25,24.35,,,,24.8,0,2,178.6,99935229,
2014-01-27 00:00:00.0,SPY   161216P00178000,2016-12-16 00:00:00.0,178.0,P,CBOE,A,25.33,24.02,,,,24.675,0,50,178.6,99935231,
2014-01-27 00:00:00.0,SPY   161216P00179000,2016-12-16 00:00:00.0,179.0,P,CBOE,A,25.8,24.36,,,,25.08,0,2,178.6,99935229,
2014-01-28 00:00:00.0,SPY   161216P00178000,2016-12-16 00:00:00.0,178.0,P,CBOE,A,25.35,23.01,,,,24.18,0,50,178.6,99935231,
2014-01-28 00:00:00.0,SPY   161216P00179000,2016-12-16 00:00:00.0,179.0,P,CBOE,A,25.19,23.57,24.62,24.62,24.62,24.380001,1,2,178.6,99935229,
2014-01-29 00:00:00.0,SPY   161216P00178000,2016-12-16 00:00:00.0,178.0,P,CBOE,A,25.94,23.5,,,,24.720001,0,50,178.6,99935231,
2014-01-29 00:00:00.0,SPY   161216P00179000,2016-12-16 00:00:00.0,179.0,P,CBOE,A,26.44,24.0,,,,25.220001,0,3,178.6,99935229,
2014-01-30 00:00:00.0,SPY   161216P00178000,2016-12-16 00:00:00.0,178.0,P,CBOE,A,25.37,23.76,,,,24.565,0,50,178.6,99935231,
2014-01-30 00:00:00.0,SPY   161216P00179000,2016-12-16 00:00:00.0,179.0,P,CBOE,A,25.86,24.26,,,,25.060001,0,3,178.6,99935229,
2014-01-31 00:00:00.0,SPY   161216P00178000,2016-12-16 00:00:00.0,178.0,P,CBOE,A,25.75,23.75,24.74,24.74,24.74,24.75,1,50,178.6,99935231,
