t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,volume,openinterest,start_date_forward_price,option_id,comment
2023-01-24 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,43.55,39.5,41.75,44.0,41.4,41.525,173,136,401.15,124440052,
2023-01-24 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,46.5,41.5,,,,44.0,0,2,401.15,124440054,
2023-01-25 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.2,39.5,43.55,43.55,43.55,40.35,1,303,401.15,124440052,
2023-01-25 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,46.0,41.5,,,,43.75,0,2,401.15,124440054,
2023-01-26 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,42.0,38.4,40.8,41.1,39.0,40.2,17,304,401.15,124440052,
2023-01-26 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,44.0,39.0,41.71,44.28,41.04,41.5,123,2,401.15,124440054,
2023-01-27 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.5,38.4,39.89,39.89,38.5,39.95,3,315,401.15,124440052,
2023-01-27 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,43.5,39.0,41.0,41.25,39.53,41.25,23,91,401.15,124440054,
2023-01-30 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,42.0,39.55,39.51,40.0,39.51,40.775,31,314,401.15,124440052,
2023-01-30 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,45.0,40.0,,,,42.5,0,92,401.15,124440054,
2023-01-31 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.5,38.4,43.0,43.0,39.35,39.95,8,345,401.15,124440052,
2023-01-31 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,43.5,39.0,44.0,44.0,41.0,41.25,257,92,401.15,124440054,
2023-02-01 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,42.5,32.5,40.0,40.0,38.4,37.5,2,346,401.15,124440052,
2023-02-01 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,43.5,34.0,41.75,41.75,39.0,38.75,56,349,401.15,124440054,
2023-02-02 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,39.5,34.5,,,,37.0,0,346,401.15,124440052,
2023-02-02 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.0,36.0,,,,38.5,0,405,401.15,124440054,
2023-02-03 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.0,35.0,,,,37.5,0,346,401.15,124440052,
2023-02-03 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,36.5,41.5,43.09,39.0,39.0,3,405,401.15,124440054,
2023-02-06 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.5,35.5,,,,38.0,0,346,401.15,124440052,
2023-02-06 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.9,37.0,39.75,40.05,39.75,39.45,2,403,401.15,124440054,
2023-02-07 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,39.0,34.0,36.73,36.73,36.73,36.5,6,346,401.15,124440052,
2023-02-07 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,40.5,35.5,39.25,39.25,39.25,38.0,1,404,401.15,124440054,
2023-02-08 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.05,35.5,,,,37.775,0,340,401.15,124440052,
2023-02-08 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.9,37.5,,,,39.7,0,405,401.15,124440054,
2023-02-09 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.05,37.0,38.6,40.0,38.6,38.525,3,340,401.15,124440052,
2023-02-09 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,38.5,39.81,39.81,39.55,40.0,2,405,401.15,124440054,
2023-02-10 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.05,36.5,38.34,38.34,38.34,38.275,1,340,401.15,124440052,
2023-02-10 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.9,38.0,41.5,41.5,40.48,39.95,10,406,401.15,124440054,
2023-02-13 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,39.5,34.5,,,,37.0,0,341,401.15,124440052,
2023-02-13 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.0,36.0,39.0,39.0,39.0,38.5,1,410,401.15,124440054,
2023-02-14 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,39.0,34.16,,,,36.58,0,341,401.15,124440052,
2023-02-14 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,40.5,35.5,,,,38.0,0,410,401.15,124440054,
2023-02-15 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,38.0,34.16,,,,36.08,0,341,401.15,124440052,
2023-02-15 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,40.0,35.0,,,,37.5,0,410,401.15,124440054,
2023-02-16 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.5,35.5,36.65,36.71,36.65,38.0,10,341,401.15,124440052,
2023-02-16 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,37.5,,,,39.5,0,410,401.15,124440054,
2023-02-17 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.5,36.0,39.75,39.75,39.38,38.25,2,351,401.15,124440052,
2023-02-17 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,37.5,,,,39.5,0,410,401.15,124440054,
2023-02-21 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,44.0,39.0,40.0,40.8,39.71,41.5,7,352,401.15,124440052,
2023-02-21 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,43.5,40.5,41.5,43.5,41.5,42.0,4,410,401.15,124440054,
2023-02-22 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,43.32,39.0,41.0,41.0,40.99,41.16,111,356,401.15,124440052,
2023-02-22 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,43.5,41.0,43.5,43.5,43.5,42.25,1,411,401.15,124440054,
2023-02-23 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,42.5,38.0,40.0,40.0,40.0,40.25,1,466,401.15,124440052,
2023-02-23 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,44.0,39.5,43.5,43.5,43.5,41.75,1,411,401.15,124440054,
2023-02-24 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,43.5,39.5,42.6,42.6,42.6,41.5,1,467,401.15,124440052,
2023-02-24 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,45.5,41.0,43.52,43.52,43.52,43.25,1,411,401.15,124440054,
2023-02-27 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.35,38.0,40.57,41.75,37.59,39.675,14,467,401.15,124440052,
2023-02-27 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,44.5,40.0,,,,42.25,0,410,401.15,124440054,
2023-02-28 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.35,39.0,40.72,40.9,39.32,40.175,136,474,401.15,124440052,
2023-02-28 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,45.5,40.5,42.62,46.0,42.62,43.0,4,410,401.15,124440054,
2023-03-01 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.25,39.9,41.06,41.06,40.25,40.575,5,598,401.15,124440052,
2023-03-01 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,46.0,41.0,,,,43.5,0,410,401.15,124440054,
2023-03-02 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,42.5,37.5,41.35,41.35,39.9,40.0,51,600,401.15,124440052,
2023-03-02 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,42.0,39.0,40.5,40.5,40.5,40.5,1,410,401.15,124440054,
2023-03-03 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.0,35.0,39.09,40.5,39.09,37.5,2,601,401.15,124440052,
2023-03-03 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,36.5,40.85,40.85,37.01,39.0,82,409,401.15,124440054,
2023-03-06 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,40.0,35.0,37.17,38.0,36.4,37.5,13,601,401.15,124440052,
2023-03-06 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,37.0,38.99,39.02,38.0,39.25,17,487,401.15,124440054,
2023-03-07 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.0,36.5,38.8,39.0,38.0,38.75,6,602,401.15,124440052,
2023-03-07 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,42.0,38.5,,,,40.25,0,497,401.15,124440054,
2023-03-08 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,41.0,36.0,38.31,38.97,38.31,38.5,17,604,401.15,124440052,
2023-03-08 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,41.5,39.0,40.46,40.46,40.46,40.25,16,497,401.15,124440054,
2023-03-09 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,44.5,40.0,37.79,39.86,37.75,42.25,324,619,401.15,124440052,
2023-03-09 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,46.5,42.0,41.5,41.5,41.5,44.25,1,497,401.15,124440054,
2023-03-10 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,48.5,43.5,42.0,46.5,42.0,46.0,61,926,401.15,124440052,
2023-03-10 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,50.5,45.5,46.55,46.55,46.55,48.0,1,497,401.15,124440054,
2023-03-13 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,50.5,46.0,44.5,44.5,44.5,48.25,1,976,401.15,124440052,
2023-03-13 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,52.5,48.0,,,,50.25,0,497,401.15,124440054,
2023-03-14 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,47.0,42.0,43.5,43.5,43.5,44.5,1,976,401.15,124440052,
2023-03-14 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,49.0,44.0,,,,46.5,0,497,401.15,124440054,
2023-03-15 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,50.5,46.0,48.98,50.0,48.98,48.25,3,976,401.15,124440052,
2023-03-15 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,52.5,48.0,49.99,50.0,49.99,50.25,2,497,401.15,124440054,
2023-03-16 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,46.0,41.0,44.7,44.7,43.4,43.5,23,976,401.15,124440052,
2023-03-16 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,48.0,43.0,,,,45.5,0,497,401.15,124440054,
2023-03-17 00:00:00.0,SPY   251219P00400000,2025-12-19 00:00:00.0,400.0,P,CBOE,A,49.5,44.5,44.77,47.87,43.69,47.0,77,975,401.15,124440052,
2023-03-17 00:00:00.0,SPY   251219P00405000,2025-12-19 00:00:00.0,405.0,P,CBOE,A,51.5,46.5,,,,49.0,0,497,401.15,124440054,
