t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,volume,openinterest,start_date_forward_price,option_id,comment
2012-01-24 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.33,17.95,18.14,18.14,18.14,18.14,68,1038,131.46,,
2012-01-24 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,15.79,15.39,15.6,15.6,15.6,15.59,4,640,131.46,,
2012-01-25 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.88,18.35,17.76,18.72,17.76,18.615,41,1037,131.46,,
2012-01-25 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,16.25,15.75,15.35,15.9,15.35,16.0,2,644,131.46,,
2012-01-26 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.32,17.88,18.42,18.42,18.01,18.099998,35,1071,131.46,,
2012-01-26 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,15.78,15.28,15.94,15.94,15.63,15.53,28,646,131.46,,
2012-01-27 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.21,17.67,17.94,17.94,17.94,17.939999,1,1083,131.46,,
2012-01-27 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,15.68,15.16,,,,15.42,0,664,131.46,,
2012-01-30 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,17.98,17.55,17.81,17.81,17.81,17.765,1,1084,131.46,,
2012-01-30 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,15.51,15.05,,,,15.280001,0,664,131.46,,
2012-01-31 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.05,17.49,,,,17.77,0,1085,131.46,,
2012-01-31 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,15.52,14.81,15.45,15.51,15.05,15.165001,94,664,131.46,,
2012-02-01 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.65,18.16,18.21,18.85,18.2,18.404999,913,1079,131.46,,
2012-02-01 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,16.09,15.61,16.19,16.25,16.11,15.85,20,749,131.46,,
2012-02-02 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,18.74,18.36,18.5,18.64,18.5,18.55,14,1328,131.46,,
2012-02-02 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,16.13,15.77,16.1,16.1,15.99,15.95,108,769,131.46,,
2012-02-03 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,19.59,19.05,19.1,19.49,19.1,19.32,28,1314,131.46,,
2012-02-03 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,16.96,16.41,16.17,18.71,16.17,16.685,144,862,131.46,,
2012-02-06 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,19.51,19.17,19.3,19.34,19.3,19.34,10,1315,131.46,,
2012-02-06 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,16.85,16.53,16.6,16.85,16.6,16.69,105,1006,131.46,,
2012-02-07 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,19.77,19.39,19.6,19.83,19.36,19.58,4,1325,131.46,,
2012-02-07 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,17.14,16.83,17.01,17.13,16.72,16.985,793,1102,131.46,,
2012-02-08 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,20.14,19.62,19.6,19.6,19.53,19.880001,7,1327,131.46,,
2012-02-08 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,17.44,17.07,16.72,17.25,16.72,17.255001,2380,1521,131.46,,
2012-02-09 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,20.53,20.12,19.98,20.45,19.85,20.325,280,1325,131.46,,
2012-02-09 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.0,17.46,17.34,17.81,17.19,17.73,280,2714,131.46,,
2012-02-10 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,20.4,19.83,20.13,20.13,20.07,20.115,19,1343,131.46,,
2012-02-10 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,17.75,17.14,17.21,17.53,17.21,17.445,262,2895,131.46,,
2012-02-13 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,20.92,20.38,20.6,20.92,20.38,20.65,47,1362,131.46,,
2012-02-13 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.3,17.95,17.72,18.33,17.72,18.125,3420,3148,131.46,,
2012-02-14 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.16,20.53,20.68,20.68,20.68,20.845001,5,1381,131.46,,
2012-02-14 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.6,17.92,17.9,18.17,17.9,18.26,16,5900,131.46,,
2012-02-15 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.29,20.83,21.41,21.41,20.97,21.060001,8,1386,131.46,,
2012-02-15 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.65,18.19,18.9,18.9,18.28,18.42,41,5915,131.46,,
2012-02-16 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.64,20.93,21.7,21.7,21.7,21.285,11,1391,131.46,,
2012-02-16 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.83,18.31,18.49,18.55,18.46,18.57,332,5947,131.46,,
2012-02-17 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.96,21.43,,,,21.695,0,1381,131.46,,
2012-02-17 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.27,18.82,19.1,19.1,19.1,19.045,7,5977,131.46,,
2012-02-21 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.0,21.49,21.62,21.91,21.62,21.744999,13,1381,131.46,,
2012-02-21 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.21,18.76,19.26,19.47,18.97,18.985,241,5984,131.46,,
2012-02-22 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.73,21.29,,,,21.51,0,1383,131.46,,
2012-02-22 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.02,18.59,18.85,19.0,18.85,18.805,43,6213,131.46,,
2012-02-23 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.8,21.39,,,,21.595,0,1383,131.46,,
2012-02-23 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.14,18.76,18.74,19.05,18.74,18.95,57,6251,131.46,,
2012-02-24 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.91,21.57,21.87,21.87,21.83,21.74,608,1383,131.46,,
2012-02-24 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.2,18.78,19.2,19.2,18.9,18.990002,107,6290,131.46,,
2012-02-27 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.26,21.76,21.54,21.74,21.54,22.01,2,1144,131.46,,
2012-02-27 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.48,19.04,,,,19.26,0,6369,131.46,,
2012-02-28 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.55,22.1,,,,22.325,0,1146,131.46,,
2012-02-28 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.76,19.38,19.62,19.65,19.25,19.57,127,6369,131.46,,
2012-02-29 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.95,21.39,,,,21.67,0,1146,131.46,,
2012-02-29 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.24,18.68,19.58,19.58,19.58,18.96,3,6456,131.46,,
2012-03-01 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.46,21.97,,,,22.215,0,1146,131.46,,
2012-03-01 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.68,19.2,19.25,19.25,19.25,19.44,1,6459,131.46,,
2012-03-02 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.19,21.76,,,,21.975,0,1146,131.46,,
2012-03-02 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.42,19.03,19.46,19.46,19.05,19.225,26,6458,131.46,,
2012-03-05 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.02,21.56,21.45,21.5,21.45,21.79,12,1146,131.46,,
2012-03-05 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.28,18.83,19.12,19.12,19.05,19.055,15,6478,131.46,,
2012-03-06 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.0,20.59,,,,20.795,0,1147,131.46,,
2012-03-06 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.36,18.0,18.2,18.2,18.2,18.18,32,6491,131.46,,
2012-03-07 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,21.57,21.08,,,,21.325,0,1147,131.46,,
2012-03-07 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,18.86,18.45,18.54,18.76,18.37,18.655,126,6523,131.46,,
2012-03-08 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.23,21.79,22.1,22.1,22.1,22.01,2,1147,131.46,,
2012-03-08 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.5,19.06,19.3,19.51,18.9,19.279999,56,6499,131.46,,
2012-03-09 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.32,21.89,,,,22.105,0,1147,131.46,,
2012-03-09 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.53,19.13,19.73,19.73,19.25,19.33,286,6554,131.46,,
2012-03-12 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.09,21.56,,,,21.825,0,1147,131.46,,
2012-03-12 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.36,18.79,19.32,19.32,19.32,19.075,6,6838,131.46,,
2012-03-13 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.57,22.99,,,,23.279999,0,1147,131.46,,
2012-03-13 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,20.81,20.13,19.5,19.85,19.5,20.47,21,6844,131.46,,
2012-03-14 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.74,23.21,23.24,23.37,23.24,23.474998,16,1147,131.46,,
2012-03-14 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,20.84,20.33,20.59,20.59,20.31,20.585,3016,6854,131.46,,
2012-03-15 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,24.65,23.25,23.4,23.6,23.13,23.95,26,1153,131.46,,
2012-03-15 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,21.54,20.39,20.73,20.88,20.17,20.965,1589,5173,131.46,,
2012-03-16 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,24.31,23.81,24.1,24.1,23.81,24.06,5,1143,131.46,,
2012-03-16 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,21.38,20.77,21.21,21.21,21.21,21.075,1,4345,131.46,,
2012-03-19 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,24.46,23.9,24.22,24.55,24.17,24.18,30,1143,131.46,,
2012-03-19 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,21.54,21.0,21.15,21.44,21.15,21.27,188,4346,131.46,,
2012-03-20 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,24.15,23.68,,,,23.915,0,1168,131.46,,
2012-03-20 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,21.26,20.78,21.0,21.02,20.92,21.02,111,4266,131.46,,
2012-03-21 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.64,23.14,23.55,23.55,23.55,23.39,39,1168,131.46,,
2012-03-21 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,20.74,20.24,20.97,20.97,20.97,20.49,3,4377,131.46,,
2012-03-22 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.71,22.25,22.82,22.82,22.82,22.48,5,1141,131.46,,
2012-03-22 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.75,19.38,19.88,19.88,19.43,19.564999,283,4378,131.46,,
2012-03-23 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.76,22.07,22.17,22.18,22.17,22.415,17,1146,131.46,,
2012-03-23 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.86,19.15,19.41,19.49,19.41,19.505001,60,4646,131.46,,
2012-03-26 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.68,23.22,23.12,23.12,23.12,23.45,5,1146,131.46,,
2012-03-26 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,20.71,20.23,20.2,20.2,20.2,20.47,10,4706,131.46,,
2012-03-27 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.17,22.72,23.15,23.15,23.15,22.945,27,1151,131.46,,
2012-03-27 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,20.2,19.8,20.0,20.0,20.0,20.0,1,4696,131.46,,
2012-03-28 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.58,22.0,22.29,22.39,22.29,22.29,318,1124,131.46,,
2012-03-28 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.63,19.33,19.49,19.49,19.35,19.48,711,4696,131.46,,
2012-03-29 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.42,21.99,21.85,21.85,21.85,22.205,3,1263,131.46,,
2012-03-29 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.5,19.05,19.43,19.43,19.43,19.275,2,5407,131.46,,
2012-03-30 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,22.74,22.12,22.19,22.19,22.18,22.43,13,1260,131.46,,
2012-03-30 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,19.73,19.19,,,,19.46,0,5409,131.46,,
2012-04-02 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.27,22.91,23.3,23.3,23.3,23.09,1,1273,131.46,,
2012-04-02 00:00:00.0,SPY   141220C00135000,2014-12-20 00:00:00.0,135.0,C,CBOE,A,20.28,19.92,,,,20.1,0,5409,131.46,,
2012-04-03 00:00:00.0,SPY   141220C00130000,2014-12-20 00:00:00.0,130.0,C,CBOE,A,23.14,22.6,,,,22.869999,0,1274,131.46,,
