t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2010-01-22 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,15.45,14.9,14.07,14.07,14.07,15.174999,0.238346,0.238346,-0.397486,0.009306,-0.004973,0.674383,-1.520189,1,898,109.21,,
2010-01-22 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.75,17.2,16.32,17.1,16.18,17.475,0.231735,0.231735,-0.445115,0.00981,-0.004611,0.693908,-1.676545,78,262,109.21,,
2010-01-25 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,15.1,14.75,15.0,15.0,15.0,14.925,0.238455,0.238455,-0.392093,0.009229,-0.005005,0.674114,-1.496183,20,899,109.21,,
2010-01-25 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.4,17.05,16.72,16.72,16.72,17.224998,0.232191,0.232191,-0.439293,0.009727,-0.004663,0.693567,-1.651752,10,339,109.21,,
2010-01-26 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,15.25,14.95,,,,15.1,0.237944,0.237944,-0.397126,0.009328,-0.004993,0.673514,-1.512451,0,879,109.21,,
2010-01-26 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.55,17.2,,,,17.375,0.231002,0.231002,-0.445032,0.00985,-0.004623,0.693064,-1.669155,0,349,109.21,,
2010-01-27 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.85,14.55,15.25,15.25,15.25,14.700001,0.234603,0.234603,-0.393682,0.009394,-0.004966,0.674595,-1.50113,3,879,109.21,,
2010-01-27 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.2,16.8,,,,17.0,0.228347,0.228347,-0.441744,0.009904,-0.004624,0.694128,-1.662081,0,349,109.21,,
2010-01-28 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,15.5,15.0,,,,15.25,0.235213,0.235213,-0.405868,0.009572,-0.004919,0.67264,-1.535546,0,879,109.21,,
2010-01-28 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.9,17.4,17.06,17.65,17.06,17.65,0.229552,0.229552,-0.454237,0.010029,-0.004569,0.687388,-1.699219,25,349,109.21,,
2010-01-29 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,16.0,15.6,15.38,15.38,15.38,15.8,0.235809,0.235809,-0.417717,0.009733,-0.004881,0.664092,-1.572633,5,878,109.21,,
2010-01-29 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,18.4,18.0,17.41,17.9,17.41,18.2,0.22893,0.22893,-0.467042,0.010201,-0.004459,0.676709,-1.734507,37,357,109.21,,
2010-02-01 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.98,14.82,14.96,14.96,14.96,14.9,0.234398,0.234398,-0.400244,0.00954,-0.00487,0.671676,-1.497661,1,880,109.21,,
2010-02-01 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.31,17.14,17.85,17.85,17.44,17.224998,0.228164,0.228164,-0.448834,0.010041,-0.004507,0.69145,-1.65432,14,366,109.21,,
2010-02-02 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.36,14.22,15.0,15.0,14.19,14.29,0.232846,0.232846,-0.388475,0.009407,-0.004934,0.673417,-1.465657,24,881,109.21,,
2010-02-02 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.59,16.47,17.0,17.05,16.43,16.529999,0.226151,0.226151,-0.436868,0.009955,-0.004582,0.693243,-1.625007,46,369,109.21,,
2010-02-03 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.37,14.19,14.45,14.45,14.45,14.28,0.229522,0.229522,-0.394458,0.00964,-0.004807,0.672799,-1.473663,10,885,109.21,,
2010-02-03 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.64,16.45,16.55,16.59,16.55,16.545,0.22296,0.22296,-0.443858,0.010186,-0.004443,0.69293,-1.634387,20,384,109.21,,
2010-02-04 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,16.18,15.99,15.45,15.85,15.45,16.085,0.23508,0.23508,-0.426885,0.009923,-0.004755,0.660895,-1.577803,6,885,109.21,,
2010-02-04 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,18.66,18.42,17.0,18.71,17.0,18.54,0.228517,0.228517,-0.47678,0.010363,-0.004316,0.673716,-1.735741,51,392,109.21,,
2010-02-05 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,16.52,16.15,16.2,17.29,16.2,16.335,0.241077,0.241077,-0.421954,0.009638,-0.004912,0.659726,-1.567804,57,890,109.21,,
2010-02-05 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,18.96,18.61,18.83,19.13,18.75,18.785,0.234537,0.234537,-0.470445,0.010068,-0.004486,0.672162,-1.720942,6,372,109.21,,
2010-02-08 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,16.72,16.49,16.27,16.3,15.96,16.605,0.238731,0.238731,-0.432285,0.009867,-0.004879,0.658641,-1.60214,5,916,109.21,,
2010-02-08 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,19.19,18.95,18.64,18.64,18.37,19.07,0.231782,0.231782,-0.482037,0.010302,-0.004427,0.671086,-1.760472,52,368,109.21,,
2010-02-09 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,16.31,16.07,,,,16.189999,0.241199,0.241199,-0.418701,0.009586,-0.005075,0.659987,-1.56844,0,915,109.21,,
2010-02-09 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,18.69,18.47,18.55,18.55,18.55,18.58,0.233878,0.233878,-0.467496,0.010056,-0.004643,0.672185,-1.727545,5,367,109.21,,
2010-02-10 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,16.32,16.09,16.12,16.12,16.12,16.205,0.240083,0.240083,-0.421198,0.009666,-0.00503,0.659567,-1.572252,1,915,109.21,,
2010-02-10 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,18.72,18.5,18.65,18.65,18.36,18.61,0.232868,0.232868,-0.4703,0.01013,-0.004594,0.671834,-1.731823,9,367,109.21,,
2010-02-11 00:00:00.0,CYYXA,2012-12-22 00:00:00.0,105.0,P,CBOE,A,15.66,15.46,,,,15.559999,0.236789,0.236789,-0.412443,0.009655,-0.005076,0.668419,-1.54423,0,915,109.21,,
2010-02-11 00:00:00.0,CYYXF,2012-12-22 00:00:00.0,110.0,P,CBOE,A,18.03,17.81,18.41,18.41,18.0,17.92,0.229717,0.229717,-0.461719,0.010148,-0.00467,0.673956,-1.710986,4,364,109.21,,
2010-02-12 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,15.56,15.42,15.83,15.83,15.83,15.49,0.236497,0.236497,-0.414616,0.009879,-0.005069,0.673558,-1.326128,3,915,109.21,,
2010-02-12 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.97,17.74,18.42,18.42,18.25,17.855,0.229399,0.229399,-0.464895,0.010432,-0.004672,0.680696,-1.464664,4,368,109.21,,
2010-02-16 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.97,14.77,,,,14.870001,0.238206,0.238206,-0.397518,0.009555,-0.005212,0.674158,-1.287272,0,917,109.21,,
2010-02-16 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,17.25,17.11,17.68,17.68,17.37,17.18,0.231704,0.231704,-0.446447,0.010123,-0.004883,0.694377,-1.421913,7,366,109.21,,
2010-02-17 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.61,14.42,,,,14.514999,0.234572,0.234572,-0.394788,0.009613,-0.005225,0.675253,-1.289298,0,917,109.21,,
2010-02-17 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.84,16.65,16.96,17.0,16.96,16.744999,0.227172,0.227172,-0.44446,0.01023,-0.004875,0.695706,-1.427338,17,369,109.21,,
2010-02-18 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.07,13.9,,,,13.985,0.231194,0.231194,-0.388679,0.009662,-0.005136,0.675865,-1.265199,0,917,109.21,,
2010-02-18 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.28,16.2,16.93,16.93,16.7,16.240002,0.22469,0.22469,-0.438361,0.010266,-0.00482,0.696559,-1.404496,2,354,109.21,,
2010-02-19 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.88,13.72,13.95,13.95,13.95,13.8,0.22923,0.22923,-0.387479,0.009708,-0.005133,0.676304,-1.264817,1,917,109.21,,
2010-02-19 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.05,15.9,16.4,16.4,15.9,15.974999,0.221697,0.221697,-0.437795,0.010366,-0.004787,0.697022,-1.405287,11,354,109.21,,
2010-02-22 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.66,13.47,13.81,13.81,13.65,13.565001,0.227271,0.227271,-0.384316,0.009632,-0.00495,0.669587,-1.417326,10,917,109.21,,
2010-02-22 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,15.84,15.63,15.95,15.95,15.9,15.735001,0.219973,0.219973,-0.434213,0.010245,-0.004585,0.689575,-1.579591,127,355,109.21,,
2010-02-23 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,14.17,14.05,,,,14.110001,0.229334,0.229334,-0.397614,0.00997,-0.00489,0.672549,-1.254636,0,925,109.21,,
2010-02-23 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.42,16.4,15.9,16.5,15.9,16.41,0.223121,0.223121,-0.448506,0.010576,-0.004549,0.693755,-1.387927,69,472,109.21,,
2010-02-24 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.88,13.73,,,,13.805,0.229555,0.229555,-0.389031,0.009785,-0.005039,0.673751,-1.247039,0,925,109.21,,
2010-02-24 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.09,15.92,16.4,16.4,15.93,16.005001,0.222355,0.222355,-0.439545,0.010439,-0.004691,0.694844,-1.383899,27,431,109.21,,
2010-02-25 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.98,13.8,14.55,14.55,14.55,13.889999,0.228425,0.228425,-0.392299,0.009849,-0.005089,0.673976,-1.265383,2,925,109.21,,
2010-02-25 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.2,16.01,16.76,16.86,16.72,16.105,0.221211,0.221211,-0.443131,0.010492,-0.00474,0.694667,-1.40494,10,423,109.21,,
2010-02-26 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.91,13.75,,,,13.83,0.227753,0.227753,-0.392057,0.009869,-0.005093,0.673917,-1.265046,0,927,109.21,,
2010-02-26 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,16.13,15.94,,,,16.035,0.220416,0.220416,-0.443067,0.010521,-0.004741,0.694443,-1.405429,0,423,109.21,,
2010-03-01 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.51,13.34,,,,13.425,0.227674,0.227674,-0.382304,0.009696,-0.00524,0.674805,-1.246783,0,927,109.21,,
2010-03-01 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,15.66,15.5,15.68,15.68,15.65,15.58,0.220131,0.220131,-0.432744,0.010365,-0.004909,0.695106,-1.394094,114,423,109.21,,
2010-03-02 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.3,13.14,,,,13.22,0.226007,0.226007,-0.379994,0.009716,-0.005233,0.674882,-1.241688,0,927,109.21,,
2010-03-02 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,15.44,15.27,15.47,15.47,15.35,15.355,0.21848,0.21848,-0.430616,0.010399,-0.004911,0.695499,-1.390997,102,525,109.21,,
2010-03-03 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,13.01,12.84,,,,12.925,0.222211,0.222211,-0.379496,0.009871,-0.005127,0.674903,-1.234102,0,927,109.21,,
2010-03-03 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,15.14,14.96,14.95,15.15,14.9,15.05,0.214757,0.214757,-0.430886,0.010574,-0.004806,0.695838,-1.384846,12,527,109.21,,
2010-03-04 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.92,12.76,,,,12.84,0.222785,0.222785,-0.376264,0.009788,-0.005168,0.675023,-1.228143,0,927,109.21,,
2010-03-04 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,15.03,14.85,15.1,15.1,15.1,14.940001,0.215326,0.215326,-0.427346,0.010501,-0.004861,0.695822,-1.377147,2,532,109.21,,
2010-03-05 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.34,12.18,,,,12.26,0.222699,0.222699,-0.361186,0.009509,-0.005255,0.676777,-1.197082,0,927,109.21,,
2010-03-05 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.38,14.21,14.66,14.66,14.32,14.295,0.21542,0.21542,-0.411117,0.010239,-0.004995,0.704069,-1.343683,28,534,109.21,,
2010-03-08 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.27,12.09,12.27,12.27,12.26,12.18,0.221827,0.221827,-0.361146,0.009556,-0.005242,0.675935,-1.192939,6,927,109.21,,
2010-03-08 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.28,14.13,,,,14.205,0.214439,0.214439,-0.41134,0.010298,-0.004977,0.70326,-1.339723,0,551,109.21,,
2010-03-09 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.21,12.02,,,,12.115,0.223593,0.223593,-0.35753,0.009458,-0.005209,0.674721,-1.172246,0,933,109.21,,
2010-03-09 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.26,14.03,13.98,13.98,13.98,14.145,0.216507,0.216507,-0.407164,0.010191,-0.004954,0.702459,-1.315816,1,551,109.21,,
2010-03-10 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.15,12.02,11.78,11.78,11.77,12.085,0.225755,0.225755,-0.353115,0.009286,-0.005315,0.675137,-1.165582,10,933,109.21,,
2010-03-10 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.15,14.0,13.74,14.06,13.74,14.075,0.218271,0.218271,-0.40203,0.010028,-0.00506,0.702473,-1.308122,10,551,109.21,,
2010-03-11 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.12,11.97,,,,12.045,0.22702,0.22702,-0.349702,0.009158,-0.005429,0.675897,-1.164925,0,937,109.21,,
2010-03-11 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.1,13.93,14.38,14.38,14.38,14.015,0.219368,0.219368,-0.398087,0.009898,-0.005183,0.702844,-1.308194,20,551,109.21,,
2010-03-12 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.1,11.87,11.84,11.99,11.84,11.985001,0.226767,0.226767,-0.349064,0.009171,-0.005394,0.675326,-1.157989,12,937,109.21,,
2010-03-12 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.08,13.82,13.86,13.93,13.86,13.95,0.219117,0.219117,-0.397503,0.009917,-0.005146,0.702325,-1.300392,2,542,109.21,,
2010-03-15 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,12.13,11.92,12.04,12.04,12.04,12.025,0.228227,0.228227,-0.34844,0.009125,-0.005425,0.674072,-1.150835,85,937,109.21,,
2010-03-15 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,14.12,13.9,14.1,14.29,14.1,14.01,0.220866,0.220866,-0.396603,0.009855,-0.005187,0.701101,-1.291654,2,542,109.21,,
2010-03-16 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,11.82,11.64,11.81,11.81,11.8,11.73,0.229,0.229,-0.339921,0.008942,-0.005468,0.667956,-1.12699,12,881,109.21,,
2010-03-16 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,13.8,13.55,13.65,13.65,13.65,13.675,0.221763,0.221763,-0.3873,0.00968,-0.005259,0.701529,-1.268427,4,544,109.21,,
2010-03-17 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,11.55,11.18,11.33,11.33,11.33,11.365,0.232466,0.232466,-0.324992,0.008539,-0.005698,0.670751,-1.070535,1,873,109.21,,
2010-03-17 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,13.46,13.22,,,,13.34,0.226684,0.226684,-0.370688,0.009234,-0.0056,0.703681,-1.202044,0,544,109.21,,
2010-03-18 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,11.56,11.33,11.53,11.53,11.53,11.445,0.233079,0.233079,-0.326005,0.008531,-0.005744,0.670761,-1.075303,1,874,109.21,,
2010-03-18 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,13.44,13.22,13.4,13.51,13.34,13.33,0.225911,0.225911,-0.371732,0.009277,-0.005602,0.70361,-1.205145,766,544,109.21,,
2010-03-19 00:00:00.0,CYY   121222P00105000,2012-12-22 00:00:00.0,105.0,P,CBOE,A,11.8,11.59,11.5,11.82,11.5,11.695,0.233305,0.233305,-0.331846,0.008627,-0.005787,0.670381,-1.092176,3,873,109.21,,
2010-03-19 00:00:00.0,CYY   121222P00110000,2012-12-22 00:00:00.0,110.0,P,CBOE,A,13.71,13.49,13.3,13.3,13.3,13.6,0.226001,0.226001,-0.378008,0.00937,-0.005632,0.703085,-1.222297,1,1028,109.21,,
