t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2009-02-13 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,18.35,17.9,18.61,18.85,18.61,18.125,0.355957,0.355957,0.648564,0.009789,-0.011141,0.49027,0.696411,20,1313,83.11,,
2009-02-13 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,16.4,15.7,16.43,16.43,16.43,16.05,0.350617,0.350617,0.601632,0.010024,-0.011005,0.503217,0.682991,3,653,83.11,,
2009-02-17 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,16.1,15.75,16.5,17.0,16.0,15.925,0.356914,0.356914,0.615575,0.010455,-0.010731,0.481842,0.64713,104,1309,83.11,,
2009-02-17 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,14.05,13.65,14.95,14.95,14.1,13.85,0.348542,0.348542,0.565562,0.010719,-0.010448,0.493433,0.6368,60,656,83.11,,
2009-02-18 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,15.75,15.5,15.68,16.2,15.61,15.625,0.351942,0.351942,0.612707,0.010628,-0.010656,0.481605,0.648295,20,1394,83.11,,
2009-02-18 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,13.7,13.3,13.51,14.3,13.51,13.5,0.342457,0.342457,0.56137,0.01093,-0.010334,0.489228,0.6337,14,703,83.11,,
2009-02-19 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,15.65,15.0,16.8,16.8,15.25,15.325,0.356844,0.356844,0.605968,0.010638,-0.010635,0.471285,0.632479,149,1344,83.11,,
2009-02-19 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,13.65,13.05,13.3,13.3,13.3,13.35,0.349392,0.349392,0.556294,0.010849,-0.01035,0.478452,0.618568,20,576,83.11,,
2009-02-20 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,15.1,14.65,14.65,15.0,14.15,14.875,0.357101,0.357101,0.598198,0.010772,-0.01052,0.469338,0.621721,132,1487,83.11,,
2009-02-20 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,13.1,12.65,12.85,12.85,12.5,12.875,0.348409,0.348409,0.547458,0.011,-0.010186,0.476457,0.609209,22,596,83.11,,
2009-02-23 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,13.8,13.4,15.15,15.15,13.5,13.6,0.36373,0.36373,0.574112,0.011066,-0.010306,0.460679,0.587231,155,1567,83.11,,
2009-02-23 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,11.95,11.55,12.46,12.46,11.87,11.75,0.355452,0.355452,0.523785,0.011232,-0.009949,0.465309,0.567373,7,606,83.11,,
2009-02-24 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,14.95,14.4,14.04,14.75,13.95,14.674999,0.353347,0.353347,0.596092,0.01091,-0.010443,0.469283,0.622305,20,1692,83.11,,
2009-02-24 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,12.9,12.4,12.0,12.35,12.0,12.65,0.344184,0.344184,0.544418,0.011152,-0.010089,0.476602,0.605787,3,611,83.11,,
2009-02-25 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,14.6,14.3,13.8,15.25,13.8,14.450001,0.355716,0.355716,0.591477,0.010935,-0.010432,0.467261,0.614137,26,1708,83.11,,
2009-02-25 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,12.8,12.3,,,,12.55,0.348584,0.348584,0.541275,0.011101,-0.010123,0.474022,0.597711,0,611,83.11,,
2009-02-26 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,14.05,13.8,15.25,15.25,14.0,13.925,0.360286,0.360286,0.580777,0.011021,-0.010341,0.463068,0.597247,63,1462,83.11,,
2009-02-26 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,12.05,11.65,13.1,13.1,12.95,11.85,0.34817,0.34817,0.527551,0.011333,-0.009904,0.470194,0.580002,11,609,83.11,,
2009-02-27 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,13.1,12.45,13.2,13.5,12.5,12.775,0.354761,0.354761,0.561437,0.011507,-0.010013,0.448093,0.571839,54,1508,83.11,,
2009-02-27 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,10.95,10.65,,,,10.799999,0.342763,0.342763,0.506924,0.011753,-0.009519,0.450728,0.552524,0,620,83.11,,
2009-03-02 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,11.2,10.7,11.93,11.97,10.8,10.95,0.352904,0.352904,0.52464,0.01218,-0.009468,0.429101,0.527036,939,1509,83.11,,
2009-03-02 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,9.5,9.1,10.0,10.0,9.35,9.3,0.344468,0.344468,0.471785,0.012192,-0.008992,0.42233,0.500922,130,620,83.11,,
2009-03-03 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,10.35,9.75,11.1,11.1,10.15,10.05,0.33842,0.33842,0.507754,0.012792,-0.009014,0.425212,0.517953,139,1457,83.11,,
2009-03-03 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,8.7,8.15,9.55,9.55,9.11,8.424999,0.329886,0.329886,0.452531,0.012751,-0.0085,0.423222,0.487953,7,738,83.11,,
2009-03-04 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,10.75,10.3,10.85,10.85,10.85,10.525,0.332306,0.332306,0.520816,0.012795,-0.009122,0.442461,0.540174,70,1357,83.11,,
2009-03-04 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,8.9,8.6,8.84,9.2,8.84,8.75,0.321915,0.321915,0.463111,0.012847,-0.008564,0.428728,0.509179,203,744,83.11,,
2009-03-05 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,9.3,8.9,9.95,9.95,8.75,9.1,0.332541,0.332541,0.485721,0.013289,-0.008589,0.422587,0.494664,61,1381,83.11,,
2009-03-05 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,7.8,7.35,8.34,8.34,7.31,7.575,0.324629,0.324629,0.42979,0.013123,-0.008047,0.408689,0.460902,10,946,83.11,,
2009-03-06 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,9.45,9.15,9.47,9.47,8.35,9.299999,0.335176,0.335176,0.490229,0.013146,-0.008709,0.422439,0.497378,21,1428,83.11,,
2009-03-06 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,7.8,7.6,6.85,7.3,6.85,7.7,0.325832,0.325832,0.433324,0.013059,-0.008142,0.415318,0.464345,8,947,83.11,,
2009-03-09 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,8.75,8.5,9.15,9.25,8.8,8.625,0.319808,0.319808,0.41754,0.009981,-0.00497,0.410584,0.549377,24,1436,83.11,,
2009-03-09 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,7.3,7.0,,,,7.15,0.311775,0.311775,0.369845,0.010005,-0.004862,0.401226,0.500201,0,946,83.11,,
2009-03-10 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,10.6,10.15,9.75,10.2,9.75,10.375,0.333602,0.333602,0.498881,0.011398,-0.008375,0.432228,0.595759,115,1450,83.11,,
2009-03-10 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,8.7,8.45,8.2,8.2,8.2,8.575,0.321532,0.321532,0.444027,0.011651,-0.007918,0.417122,0.557468,5,946,83.11,,
2009-03-11 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,10.85,10.5,10.5,11.0,10.5,10.675,0.335159,0.335159,0.505121,0.011267,-0.008481,0.432773,0.603221,235,1451,83.11,,
2009-03-11 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,9.1,8.75,9.1,9.1,9.1,8.925,0.325108,0.325108,0.452102,0.011482,-0.008091,0.435839,0.568918,5,946,83.11,,
2009-03-12 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,12.5,12.05,10.5,12.38,10.5,12.275,0.336813,0.336813,0.538558,0.010713,-0.00899,0.451275,0.653569,34,1523,83.11,,
2009-03-12 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,10.6,10.15,9.7,10.55,9.7,10.375,0.326457,0.326457,0.48664,0.011033,-0.008652,0.442585,0.621589,19,937,83.11,,
2009-03-13 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,13.2,12.8,12.6,13.0,12.35,13.0,0.345626,0.345626,0.549464,0.010309,-0.009255,0.450884,0.661958,220,1537,83.11,,
2009-03-13 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,11.25,10.85,10.4,10.4,10.4,11.05,0.335092,0.335092,0.498859,0.010665,-0.008953,0.458492,0.635155,3,945,83.11,,
2009-03-16 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,13.2,12.85,13.65,14.1,13.0,13.025,0.351349,0.351349,0.547826,0.010211,-0.00929,0.448998,0.64971,161,1541,83.11,,
2009-03-16 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,11.25,10.9,11.7,11.75,11.45,11.075,0.340441,0.340441,0.497462,0.010563,-0.008981,0.456236,0.624706,13,945,83.11,,
2009-03-17 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,14.5,14.05,12.9,13.85,12.9,14.275,0.350634,0.350634,0.570421,0.009838,-0.00958,0.454559,0.684657,34,1656,83.11,,
2009-03-17 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,12.35,12.05,11.85,11.85,11.85,12.200001,0.339232,0.339232,0.520648,0.010251,-0.009302,0.461613,0.663101,30,948,83.11,,
2009-03-18 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,15.25,14.85,13.75,15.1,13.75,15.05,0.345714,0.345714,0.585225,0.009689,-0.009693,0.46715,0.714074,36,1663,83.11,,
2009-03-18 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,13.15,12.65,12.35,12.35,12.35,12.9,0.334815,0.334815,0.535751,0.010137,-0.009464,0.479357,0.690816,1,951,83.11,,
2009-03-19 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,15.0,14.65,15.3,15.3,14.77,14.825,0.344563,0.344563,0.582003,0.009781,-0.009644,0.466563,0.709468,43,1673,83.11,,
2009-03-19 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,12.95,12.6,,,,12.775,0.335542,0.335542,0.533206,0.010164,-0.009448,0.478442,0.685789,0,929,83.11,,
2009-03-20 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,14.45,14.0,14.75,14.8,14.15,14.225,0.342036,0.342036,0.570318,0.009874,-0.009416,0.459763,0.717901,35,1665,83.11,,
2009-03-20 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,12.4,12.0,12.73,12.73,12.17,12.2,0.332169,0.332169,0.521255,0.010275,-0.00919,0.464764,0.695614,5,929,83.11,,
2009-03-23 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,17.6,17.05,15.0,17.04,15.0,17.325,0.342687,0.342687,0.618019,0.008952,-0.009839,0.483478,0.785475,825,1666,83.11,,
2009-03-23 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,15.35,14.9,13.8,15.0,13.75,15.125,0.334729,0.334729,0.571788,0.00939,-0.009784,0.499651,0.768924,92,930,83.11,,
2009-03-24 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,16.55,16.15,17.25,17.25,16.87,16.349998,0.341181,0.341181,0.604531,0.009259,-0.009718,0.475498,0.764762,54,2257,83.11,,
2009-03-24 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,14.35,14.05,14.83,14.83,14.6,14.200001,0.332608,0.332608,0.557271,0.009686,-0.009605,0.48694,0.747695,43,1012,83.11,,
2009-03-25 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,16.9,16.45,16.9,17.3,15.4,16.675,0.338683,0.338683,0.610491,0.009206,-0.00974,0.481705,0.779363,215,2308,83.11,,
2009-03-25 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,14.65,14.3,14.8,14.95,14.79,14.475,0.33005,0.33005,0.563084,0.009658,-0.009643,0.488731,0.759863,61,1044,83.11,,
2009-03-26 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,18.35,17.25,17.6,17.7,17.6,17.8,0.340005,0.340005,0.626314,0.008857,-0.009932,0.484569,0.806338,11,2435,83.11,,
2009-03-26 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,15.5,15.2,15.25,15.65,15.25,15.35,0.327928,0.327928,0.578575,0.009443,-0.009802,0.501826,0.795274,76,1095,83.11,,
2009-03-27 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,17.2,16.75,16.9,17.15,16.7,16.975,0.342636,0.342636,0.613514,0.009057,-0.009868,0.480864,0.78192,151,2435,83.11,,
2009-03-27 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,15.0,14.7,14.95,14.95,14.7,14.85,0.335709,0.335709,0.567517,0.009461,-0.009825,0.497244,0.765998,126,1169,83.11,,
2009-03-30 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,15.5,15.15,16.0,16.5,15.0,15.325,0.34414,0.34414,0.587577,0.009523,-0.009624,0.469572,0.732747,219,2502,83.11,,
2009-03-30 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,13.45,13.15,13.15,13.15,13.15,13.299999,0.336408,0.336408,0.540264,0.009893,-0.009494,0.480652,0.712527,21,1291,83.11,,
2009-03-31 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,16.05,15.4,15.85,16.15,15.65,15.724999,0.344814,0.344814,0.593484,0.009396,-0.009676,0.471172,0.738867,60,2421,83.11,,
2009-03-31 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,13.95,13.35,13.95,14.5,13.95,13.65,0.336616,0.336616,0.546243,0.009788,-0.009551,0.482152,0.719,16,1281,83.11,,
2009-04-01 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,16.9,16.5,15.2,16.6,15.2,16.7,0.346909,0.346909,0.607747,0.009091,-0.009868,0.478616,0.75957,248,2470,83.11,,
2009-04-01 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,14.75,14.35,,,,14.55,0.338482,0.338482,0.561238,0.00951,-0.009772,0.485303,0.739969,0,1286,83.11,,
2009-04-02 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,18.8,18.0,17.68,18.8,17.68,18.4,0.3522,0.3522,0.629541,0.008543,-0.010156,0.483143,0.786769,172,2688,83.11,,
2009-04-02 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,16.5,15.8,15.8,16.8,15.65,16.15,0.343916,0.343916,0.584758,0.008986,-0.010128,0.499226,0.77419,289,1286,83.11,,
2009-04-03 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,19.25,18.75,18.05,19.0,17.65,19.0,0.354077,0.354077,0.636874,0.008363,-0.010269,0.484446,0.795903,118,2623,83.11,,
2009-04-03 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,16.95,16.55,16.04,16.04,16.04,16.75,0.346428,0.346428,0.59291,0.008794,-0.010274,0.500636,0.784719,2,1551,83.11,,
2009-04-06 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,18.6,18.0,18.6,18.6,17.75,18.3,0.347973,0.347973,0.630271,0.008635,-0.010131,0.48284,0.791627,71,2703,83.11,,
2009-04-06 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,16.35,15.9,16.35,16.35,15.55,16.125,0.341485,0.341485,0.585678,0.009039,-0.010142,0.498937,0.7784,90,1551,83.11,,
2009-04-07 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,17.4,17.0,17.95,17.95,17.0,17.2,0.349718,0.349718,0.614472,0.008914,-0.01005,0.478048,0.767636,36,2651,83.11,,
2009-04-07 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,15.2,14.85,15.2,15.55,15.2,15.025,0.341571,0.341571,0.568643,0.009345,-0.009989,0.494133,0.751888,12,1567,83.11,,
2009-04-08 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,17.9,17.4,17.7,17.8,17.7,17.65,0.347127,0.347127,0.622051,0.008825,-0.0101,0.479788,0.783935,25,2681,83.11,,
2009-04-08 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,15.6,15.25,15.1,15.22,15.1,15.425,0.33881,0.33881,0.576261,0.009277,-0.010051,0.496117,0.770269,34,1579,83.11,,
2009-04-09 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,19.9,18.95,19.05,19.3,18.94,19.425,0.34119,0.34119,0.648773,0.008433,-0.010245,0.48683,0.834192,15,2615,83.11,,
2009-04-09 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,17.55,17.05,16.5,17.3,16.5,17.3,0.338008,0.338008,0.605287,0.008791,-0.01038,0.505468,0.821343,313,1534,83.11,,
2009-04-13 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,19.9,19.1,19.01,19.46,18.95,19.5,0.343398,0.343398,0.648994,0.008391,-0.010313,0.486038,0.829218,19,2611,83.11,,
2009-04-13 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,17.6,16.8,16.45,17.38,16.45,17.2,0.336715,0.336715,0.604572,0.008846,-0.010372,0.504599,0.820919,10,1821,83.11,,
2009-04-14 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,19.05,18.2,19.25,19.25,18.3,18.625,0.344652,0.344652,0.63698,0.008607,-0.010244,0.482441,0.80794,16,2623,83.11,,
2009-04-14 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,16.75,16.1,16.9,16.9,16.88,16.425,0.338432,0.338432,0.592358,0.009024,-0.010275,0.498888,0.798042,11,1823,83.11,,
2009-04-15 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,19.4,18.9,,,,19.15,0.345062,0.345062,0.643763,0.00847,-0.010292,0.484466,0.811934,0,2627,83.11,,
2009-04-15 00:00:00.0,OBMLG,2011-12-17 00:00:00.0,85.0,C,CBOE,A,17.1,16.7,16.1,16.6,16.1,16.900002,0.338588,0.338588,0.599304,0.008901,-0.010336,0.500861,0.804382,39,1833,83.11,,
2009-04-16 00:00:00.0,OBMLB,2011-12-17 00:00:00.0,80.0,C,CBOE,A,20.15,19.6,19.15,20.1,19.0,19.875,0.343926,0.343926,0.653422,0.008296,-0.010332,0.487018,0.829233,35,2627,83.11,,
