t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,volume,openinterest,start_date_forward_price,option_id,comment
2011-01-24 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,17.89,17.38,,,,17.634998,0,213,129.1,,
2011-01-24 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,20.17,19.47,,,,19.82,0,855,129.1,,
2011-01-25 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,17.9,17.26,17.9,17.9,17.9,17.58,1,213,129.1,,
2011-01-25 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,20.13,19.47,20.0,20.0,20.0,19.8,5,855,129.1,,
2011-01-26 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,17.42,17.0,17.3,17.3,17.0,17.21,51,214,129.1,,
2011-01-26 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,19.61,18.97,19.5,19.5,19.5,19.29,5,855,129.1,,
2011-01-27 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,17.05,16.62,17.0,17.0,17.0,16.835,1,260,129.1,,
2011-01-27 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,19.24,18.78,,,,19.01,0,860,129.1,,
2011-01-28 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,18.5,17.67,18.0,18.0,18.0,18.085,100,260,129.1,,
2011-01-28 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,20.79,19.95,19.5,20.15,19.5,20.37,16,860,129.1,,
2011-01-31 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,17.72,17.19,17.45,17.62,17.45,17.455,9,360,129.1,,
2011-01-31 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,19.96,19.43,19.59,19.59,19.59,19.695,10,865,129.1,,
2011-02-01 00:00:00.0,SPY   131221P00125000,2013-12-21 00:00:00.0,125.0,P,CBOE,A,16.59,16.04,16.51,16.51,16.25,16.315,11,367,129.1,,
2011-02-01 00:00:00.0,SPY   131221P00130000,2013-12-21 00:00:00.0,130.0,P,CBOE,A,18.73,18.11,18.51,18.51,18.45,18.42,126,855,129.1,,
