t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,volume,openinterest,start_date_forward_price,option_id,comment
2020-01-24 00:00:00.0,SPY   221216P00325000,2022-12-16 00:00:00.0,325.0,P,CBOE,A,35.5,33.82,32.65,35.0,32.65,34.66,7,111,328.63,107695126,
2020-01-24 00:00:00.0,SPY   221216P00330000,2022-12-16 00:00:00.0,330.0,P,CBOE,A,37.57,36.0,35.7,37.38,35.7,36.785,16,8382,328.63,107695128,
2020-01-27 00:00:00.0,SPY   221216P00325000,2022-12-16 00:00:00.0,325.0,P,CBOE,A,38.32,37.12,36.9,38.0,36.25,37.72,18,109,328.63,107695126,
2020-01-27 00:00:00.0,SPY   221216P00330000,2022-12-16 00:00:00.0,330.0,P,CBOE,A,40.56,39.32,39.0,39.75,38.65,39.940002,18,8385,328.63,107695128,
2020-01-28 00:00:00.0,SPY   221216P00325000,2022-12-16 00:00:00.0,325.0,P,CBOE,A,36.36,35.3,35.79,35.79,35.41,35.83,12,109,328.63,107695126,
2020-01-28 00:00:00.0,SPY   221216P00330000,2022-12-16 00:00:00.0,330.0,P,CBOE,A,38.51,37.42,37.3,37.95,37.3,37.964996,7,8390,328.63,107695128,
2020-01-29 00:00:00.0,SPY   221216P00325000,2022-12-16 00:00:00.0,325.0,P,CBOE,A,36.75,34.53,35.2,36.11,35.2,35.64,6,113,328.63,107695126,
2020-01-29 00:00:00.0,SPY   221216P00330000,2022-12-16 00:00:00.0,330.0,P,CBOE,A,38.94,36.6,38.3,38.3,38.3,37.769997,1,8395,328.63,107695128,
2020-01-30 00:00:00.0,SPY   221216P00325000,2022-12-16 00:00:00.0,325.0,P,CBOE,A,36.03,34.27,36.52,37.03,36.0,35.15,9,118,328.63,107695126,
2020-01-30 00:00:00.0,SPY   221216P00330000,2022-12-16 00:00:00.0,330.0,P,CBOE,A,38.17,36.36,,,,37.265,0,8395,328.63,107695128,
